country_name,year,Births attended by skilled health staff (% of total),Capital health expenditure (% of GDP),"Cause of death, by communicable diseases and maternal, prenatal and nutrition conditions (% of total)","Cause of death, by non-communicable diseases (% of total)",Children with fever receiving antimalarial drugs (% of children under age 5 with fever),"Community health workers (per 1,000 people)",Current health expenditure (% of GDP),Current health expenditure per capita (current US$),Diabetes prevalence (% of population ages 20 to 79),Domestic general government health expenditure (% of GDP),Domestic general government health expenditure (% of current health expenditure),Domestic general government health expenditure (% of general government expenditure),Domestic general government health expenditure per capita (current US$),Domestic private health expenditure (% of current health expenditure),External health expenditure (% of current health expenditure),External health expenditure channeled through government (% of external health expenditure),"Fertility rate, total (births per woman)","GNI per capita, Atlas method (current US$)","Hospital beds (per 1,000 people)",Human capital index (HCI) (scale 0-1),"Immunization, DPT (% of children ages 12-23 months)","Incidence of malaria (per 1,000 population at risk)","Incidence of tuberculosis (per 100,000 people)","Life expectancy at birth, total (years)",Lifetime risk of maternal death (%),"Maternal mortality ratio (national estimate, per 100,000 live births)","Mortality from CVD, cancer, diabetes or CRD between exact ages 30 and 70 (%)","Mortality rate attributed to unsafe water, unsafe sanitation and lack of hygiene (per 100,000 population)","Mortality rate, adult, female (per 1,000 female adults)","Mortality rate, adult, male (per 1,000 male adults)",Number of maternal deaths,"Number of surgical procedures (per 100,000 population)","Nurses and midwives (per 1,000 people)",Out-of-pocket expenditure (% of current health expenditure),People using at least basic drinking water services (% of population),People using at least basic sanitation services (% of population),People with basic handwashing facilities including soap and water (% of population),"Physicians (per 1,000 people)",Poverty headcount ratio at national poverty line (% of population),Pregnant women receiving prenatal care (%),"Prevalence of stunting, height for age (% of children under 5)",Prevalence of undernourishment (% of population),Proportion of population pushed below the $2.15 ($ 2017 PPP) poverty line by out-of-pocket health care expenditure (%),Proportion of population spending more than 10% of household consumption or income on out-of-pocket health care expenditure (%),Proportion of population spending more than 25% of household consumption or income on out-of-pocket health care expenditure (%),Risk of catastrophic expenditure for surgical care (% of people at risk),Risk of impoverishing expenditure for surgical care (% of people at risk),"Specialist surgical workforce (per 100,000 population)",UHC service coverage index,Urban poverty headcount ratio at national poverty lines (% of urban population),doctor_bed_ratio,oop_exp_burden,disease_burden_index,health_exp_gdp,category,income_group_numeric,lag3,lag5,rolling3,rolling5,growth_rate
Afghanistan,2002,39.1395407060698,0.28302228,211.35,211.35,89.0,0.4199999869,9.44339085,17.00758553,44.0,0.08418062,0.89142376,1.21245599,0.15160967,85.37560272,13.73297024,1.95171187813262,7.339,180.0,0.39,5.752,36.0,85.2957457037489,189.0,56.454,9.52510157986914,44.0,42.1,211.35,211.35,211.35,211.35,0.305,0.767,85.37560272,29.6748627315109,22.5413387666176,69.0480514749255,0.029,18.2,86.4,37.5,43.7,4.13,12.72,2.95,28.46427345,28.46427345,86.4,86.4,5.752,0.07435897435897436,9.040778262397135,551.6957457037489,0.0524632825,Healthcare Resources,1,19.92818763679781,18.946549350769104,85.0,85.0,0.0
Afghanistan,2003,4.443798184447138,0.57128608,234.75,234.75,34.3,0.185,8.94125843,17.81492424,234.75,0.65096337,7.28044462,5.45767879,1.29700564,86.06919098,6.65036392,0.802905930082944,7.22,190.0,0.39,5.674,41.0,71.0889389885515,189.0,57.344,8.96387430518319,234.75,41.5,234.75,234.75,234.75,234.75,234.75,0.212,86.06919098,31.8755891610669,24.1003328260197,70.5465458824676,0.027,17.4,16.1,42.5,38.6,5.51,22.53,10.34,30.1,78.2,84.5,84.5,5.674,0.06923076923076922,9.626071279990954,579.1889389885515,0.04705925489473684,Healthcare Resources,1,23.8527209414264,18.946549350769104,20.6684806276176,34.17163256485584,-0.4004876829307819
Afghanistan,2004,2.79398630153134,0.07789336,226.5167493798257,226.5167493798257,93.0,0.211,9.80847359,21.42946434,226.5167493798257,0.54292566,5.53527164,3.60296822,1.18617905,84.52758789,9.9371376,1.24516697430935,7.069,210.0,0.39,5.573,50.0,39.4251586043368,189.0,57.944,8.01181076888072,40.0,41.4,226.5167493798257,226.5167493798257,226.5167493798257,226.5167493798257,0.413,0.206,84.52758789,34.0944312907889,25.6662399387279,72.0433055381976,0.027,38.7,67.8,59.3,35.9,0.49,0.82,0.18,39.8,52.1,79.9,79.9,5.573,0.06923076923076922,8.617812661103368,528.3586573639883,0.0467070170952381,Healthcare Resources,1,1.15839757926285,23.8527209414264,2.905598386175233,4.83503854755771,4.524873423917772
Afghanistan,2005,8.45605635091197,0.12873553,227.835,227.835,3.7,0.627,9.94828892,25.10707283,227.835,0.5291841,5.31934786,3.37097836,1.33553256,78.97008514,15.71056557,19.4901388826165,6.905,227.835,0.42,5.436,58.0,28.4112545235127,189.0,58.361,7.94154155287414,227.835,40.9,227.835,227.835,227.835,227.835,0.448,0.612,78.97008514,36.3312261244574,27.2391887360031,36.2706858783946,0.032,16.0,27.6,50.0,34.2,1.12,2.14,0.34,40.7,53.5,26.0,28.0,5.436,0.0761904761904762,7.938057064390124,518.2812545235128,0.04366444541005552,Healthcare Resources,1,1.59198173537512,1.15839757926285,9.761321156916749,7.455189041225073,15.394660453720618
Afghanistan,2006,7.393209526506907,0.36553812,221.3,221.3,5.1,0.614,10.62276554,28.91982269,221.3,0.49784002,4.6865387,2.72002935,1.35533866,76.82497406,18.48848534,30.8721890306242,6.722,221.3,0.42,5.28,58.0,21.2898129597058,189.0,58.684,7.19546998992883,221.3,40.5,221.3,221.3,221.3,221.3,0.295,0.457,76.82497406,38.5671193339185,28.8122662344939,36.3530638895669,0.166,26.6,30.3,29.6,31.6,0.77,22.0,2.7,37.5,52.8,74.1,74.1,5.28,0.3952380952380953,7.23210672124088,495.48981295970583,0.04800165178490736,Healthcare Resources,1,2.57474180121596,1.59198173537512,8.016494534143973,10.544845080729576,6.3405418714506405
Afghanistan,2007,28.255321017710255,0.75308651,237.0119942425,237.0119942425,10.0,0.218,9.90467453,32.71720505,237.0119942425,0.55994755,5.65336657,2.60708547,1.84962338,78.16999054,16.17664719,31.2503309547879,6.53,237.0119942425,0.42,5.1,63.0,22.6320015920494,189.0,59.111,7.06980966381942,237.0119942425,40.1,237.0119942425,237.0119942425,237.0119942425,237.0119942425,237.0119942425,0.519,78.16998291,41.0836738960922,30.4665336124326,36.4362543654897,0.182,33.7,93.3,31.7,28.3,0.37,4.84,0.07,28.7,70.3,51.7,51.7,5.1,0.43333333333333335,7.892231357348802,524.9559900770495,0.04178976073196525,Healthcare Resources,1,3.55761270200921,2.57474180121596,35.50507513467281,25.794567621205527,26.94008463705521
Afghanistan,2008,10.14245183365224,0.185379,234.3186860425,234.3186860425,33.2,0.296,10.25649548,39.96989822,234.3186860425,0.62779975,6.12099695,3.00128436,2.44655618,75.40338898,18.47561455,53.4171682274966,6.376,234.3186860425,0.42,4.901,64.0,19.7466931766676,189.0,59.852,6.34718876196331,234.3186860425,39.4,234.3186860425,234.3186860425,234.3186860425,234.3186860425,229.0,0.521,75.40338898,43.6326087182233,32.128704614959,36.5198455287321,0.183,15.4,36.0,30.8,25.1,1.87,14.55,3.6,27.5,69.0,95.8,95.8,4.901,0.4357142857142857,7.351769337493044,513.4840652616675,0.043771564501431645,Healthcare Resources,1,4.54042802361367,3.55761270200921,11.026952015742449,27.4042568141682,4.285845271675225
Afghanistan,2009,29.35467323186236,0.07316807,231.2848183675,231.2848183675,95.0,0.363,9.81848717,43.26076889,231.2848183675,0.53190351,5.41736698,2.51257253,2.34359473,72.7792511,21.8033886,21.4300126019954,6.235,231.2848183675,0.42,4.716,63.0,13.0053974709896,189.0,60.364,5.73146081392652,54.0,38.4,231.2848183675,231.2848183675,231.2848183675,231.2848183675,0.661,0.63,72.77924347,46.2137626459091,33.7989577403427,36.6038410814174,0.22,26.3,94.51,29.3,21.6,3.45,24.77,8.92,29.7,65.3,86.3,86.3,4.716,0.5238095238095238,7.412470191168972,497.1750342059896,0.04245193108351329,Healthcare Resources,1,5.52326911153632,4.54042802361367,36.31551274102421,27.69396146692179,16.72500995751205
Afghanistan,2010,14.191845821521179,0.17126994,48.1499135188659,40.8191640676136,49.1,0.578,8.56967163,46.57987976,202.106732545,0.46915731,5.47462463,2.25547075,2.55007354,78.9966507,15.52872467,33.4849008073112,6.099,202.106732545,0.43,0.474434584379196,66.0,13.416947251776,189.0,60.851,5.65298401811193,202.106732545,37.8,202.106732545,202.106732545,202.106732545,202.106732545,202.106732545,1.336,78.9966507,48.8269685242371,35.4774709901664,37.543786869771,0.245,29.6,59.6,22.7,19.4,3.41,18.87,5.36,25.8,61.2,0.67,29.0,4.532,0.5697674418604651,9.218165422284681,437.03041234177596,0.0424017128083149,Healthcare Resources,1,6.50623097581648,5.52326911153632,15.770820650544318,30.343738585489888,4.271869401423398
Afghanistan,2011,16.004037473667598,0.10517059,212.6013216166874,212.6013216166874,3.6,0.504,8.56190777,52.36304855,7.6,0.47999981,5.60622549,2.18811917,2.93559049,73.25517273,21.13860512,29.5036940055998,5.958,212.6013216166874,0.45,4.357,68.0,16.0441361978755,189.0,61.419,5.57206415212989,212.6013216166874,37.1,212.6013216166874,212.6013216166874,212.6013216166874,212.6013216166874,43.0,1.204,73.25517273,51.4723764683198,37.16457222165,38.4759927139703,0.259,38.3,47.9,44.4,18.3,0.84,1.88,0.2,20.5,51.3,12.04,98.0,4.357,0.5755555555555556,8.555940416302803,459.5467794312503,0.040272128625036555,Healthcare Resources,1,7.48912776202824,6.50623097581648,17.85941850801883,19.073476657216943,4.154138269040048
Afghanistan,2012,17.066327482822842,0.13647778,208.5891432775,208.5891432775,2.5,0.71,7.89716864,52.61354065,33.0,0.34288675,4.34189463,1.37000275,2.28442458,74.48620605,21.17189598,21.3142821019467,5.83,208.5891432775,0.47,4.233,66.0,9.38050283998142,189.0,61.923,4.9889087890114,33.0,36.6,208.5891432775,208.5891432775,208.5891432775,208.5891432775,208.5891432775,1.461,74.48620605,54.1494916362474,38.8603050336229,39.3999913055947,0.247,58.5,51.2,22.0,19.5,1.58,9.43,1.83,23.0,51.7,85.45,51.2,4.233,0.5255319148936171,9.432014111072599,446.05878939498143,0.03785992173856274,Healthcare Resources,1,8.47204996489013,7.48912776202824,18.948033309926757,20.78322997893408,3.709603952449948
Afghanistan,2013,19.978560449001,0.18895136,237.37725,237.37725,32.7,0.77,8.80596447,56.30554199,237.37725,0.44335932,5.03476191,1.77506959,2.83484999,72.04785919,22.91737556,28.994202746122,5.696,237.37725,0.46,4.159,64.0,11.4828640119098,189.0,62.417,4.92229572461484,237.37725,36.2,224.606,214.871,237.37725,237.37725,192.0,0.255,72.04785919,56.8581415948124,40.564852379778,40.3157208555991,0.291,4.8,60.6,40.4,19.4,4.4,14.63,2.01,29.5,50.5,31.93,99.4,4.159,0.6326086956521738,8.181711320259279,483.13111401190974,0.03709691838623962,Healthcare Resources,1,9.45510331043046,8.47204996489013,22.50340220695364,23.37306198625827,4.140081330088334
Afghanistan,2014,19.867144097811202,0.164755,205.928560445,205.928560445,27.3,0.71,9.52887821,60.18957901,47.0,0.47265697,4.96025801,1.86067402,2.98555852,73.05591583,21.98381996,34.3493967841629,5.56,205.928560445,0.46,4.112,63.0,12.634543045441,189.0,62.545,4.45392359091823,47.0,35.7,205.928560445,205.928560445,205.928560445,205.928560445,205.928560445,0.151,73.05592346,59.5981581738121,42.2784026530125,41.2231241036262,0.304,11.3,63.2,40.4,19.3,0.28,9.82,2.07,24.9,50.8,0.03,79.1,4.112,0.6608695652173913,7.666791604423287,443.79166393544097,0.04627273744549388,Healthcare Resources,1,10.438080598668,9.45510331043046,22.02538706577867,25.0228483592008,3.3302980440453736
Afghanistan,2015,21.932280837235524,0.21357547,39.3909806318543,44.2190527205372,11.8,0.0,10.10534763,60.05854034,207.26762379,0.52267277,5.1722393,2.01440597,3.10637149,78.38230133,16.44546318,48.5921151844655,5.405,207.26762379,0.44,4.081,64.0,14.1300865107337,189.0,62.659,4.40423184519823,38.0,35.6,207.26762379,207.26762379,207.26762379,207.26762379,207.26762379,0.133,78.3822937,62.3696595585624,44.0013086436901,42.1224212245219,0.291,23.5,58.6,33.0,20.0,0.86,2.12,0.27,26.8,49.6,5.88,36.0,4.081,0.6613636363636363,7.756516308979268,448.66533409073367,0.04875507059529262,Healthcare Resources,1,11.4228587970816,10.438080598668,24.448572531387736,25.99371527824896,3.420959840009764
Afghanistan,2016,16.973918512678374,0.16662404,229.75,229.75,7.7,0.581,11.81859016,61.48645782,229.75,0.60012972,5.0778451,2.14110541,3.12218743,75.97433472,18.94781876,35.4523075959581,5.262,229.75,0.45,4.06,65.0,27.4178656915167,189.0,63.136,4.26603578550222,229.75,35.6,197.06,204.096,229.75,229.75,229.75,0.151,75.97433472,65.1721622599667,45.7336021554717,43.0132264594566,0.284,54.5,62.4,38.3,20.5,0.15,23.84,5.61,26.8,47.8,0.54,87.0,4.06,0.6311111111111111,6.428375440002567,481.7638656915167,0.051441088835690964,Healthcare Resources,1,12.4097077829807,11.4228587970816,17.506471855320466,23.08582466978842,1.2321234701423975
Afghanistan,2017,24.142347931214026,0.28592768,235.0,235.0,1.1,0.72,12.62081718,66.90921783,235.0,0.64313394,5.09581852,2.31911564,3.40957279,75.48403931,19.42013359,30.1926773094247,5.129,235.0,0.42,0.389,63.0,29.0292564406936,189.0,63.016,3.65965934813299,235.0,35.5,196.146,196.522,235.0,235.0,235.0,0.179,75.48258209,68.0088715856643,47.4776157981306,43.8983799044592,0.245,7.9,70.2,21.9,21.4,1.57,9.57,2.54,34.5,47.0,142.4,41.0,4.027,0.5833333333333334,5.980799896984166,481.95125644069356,0.053705605021276595,Healthcare Resources,1,13.3985580169045,12.4097077829807,26.732372011269664,24.2591348101427,2.985503509603575
Afghanistan,2018,26.237693211657376,0.3672294,209.3795,209.3795,43.5,0.72,14.20841885,71.33430481,59.0,0.55239552,3.88780427,1.90904689,2.77333833,76.37773132,19.73445702,29.6870446105519,5.002,209.3795,0.4,0.393489241600037,67.0,22.3653423689081,189.0,63.081,3.56534676070181,59.0,35.4,194.728,193.284,209.3795,209.3795,1.182,0.452,76.22302246,70.8799408932308,49.2341444226923,44.7775364052837,0.304,40.1,65.2,38.2,22.6,0.15,3.48,0.57,27.9,45.3,50.05,85.1,3.994,0.7599999999999999,5.364637913950573,447.6288423689081,0.06785964647923984,Healthcare Resources,1,14.3897972416187,13.3985580169045,29.19319816107913,31.073878344971217,3.0862285279417616
Afghanistan,2019,24.734983993745324,0.31406656,32.9304513537869,49.7810848710223,57.0,0.72,14.83131981,74.23410797,20.3,0.49705607,3.35139465,1.77526009,2.48787785,76.81837463,19.83023643,26.1819037121789,4.87,159.00986380737052,0.38,3.939,65.0,14.1792036951249,159.00986380737052,63.565,3.46636972274314,20.3,35.3,16.6,159.00986380737052,159.00986380737052,159.00986380737052,0.933,1.483,76.818367,73.7846429967308,51.0034810931108,45.6495836221902,0.214,5.7,73.6,36.8,25.1,0.0,8.2,0.9,28.9,46.4,47.0,42.0,3.939,0.5631578947368421,5.179469392076982,357.2989313098659,0.09327295461347682,Healthcare Resources,1,15.3835909488765,14.3897972416187,26.855727299251,30.9501545693259,2.2372155607554687
Afghanistan,2020,28.484435044311297,0.41934216,235.9845,235.9845,57.0,0.74,15.53361416,80.28805542,4.8,1.18621242,7.63642311,4.24602795,6.1311352,76.23153687,16.13204002,31.0469960505885,4.75,235.9845,0.34,0.400284141302109,61.0,8.41320002003349,183.0,62.575,3.13021000603877,4.8,182.744,182.744,210.053,235.9845,235.9845,0.486,0.77,74.81396484,76.72225540254,52.6490009350063,46.5134902430167,0.254,4.8,95.0,31.5,27.7,6.05,26.08,8.03,37.9,49.5,97.7,97.7,3.873,0.7470588235294118,4.816262594744402,482.1507000200335,0.06582472221692527,Healthcare Resources,1,16.3799786583271,15.3835909488765,31.519985772218064,32.147987194996254,2.7728986886428384
Afghanistan,2021,37.81116938586385,0.53925675,66.072,66.072,25.2,0.73,21.82794952,81.31976318,10.9,0.72091633,3.30272126,4.05148983,2.6857651,77.34925079,19.34802628,9.37112860748943,4.643,189.89374196854675,0.36,3.821,55.0,6.24135737765832,185.0,61.982,66.072,37.3,189.89374196854675,189.89374196854675,189.89374196854675,189.89374196854675,66.072,189.89374196854675,1.564,77.21405029,79.6930784589074,54.298589737252,47.368944647633,0.395,37.3,97.0,26.7,29.4,0.0,1.97,0.35,37.9,49.5,49.0,41.0,3.821,1.0972222222222223,3.5373936621601643,415.4288413147518,0.11494822996123535,Healthcare Resources,1,17.3792467257484,16.3799786583271,43.61949781716559,42.00754803544904,4.529583733777256
Argentina,2002,98.9,0.00289711,211.35,211.35,89.0,0.4199999869,7.3933115,211.35,44.0,4.03350496,54.55613327,18.4574852,121.46786443,43.47652435,1.96734297,0.196721182511452,2.493,211.35,1.94,5.752,93.0,0.659891777748449,35.0,74.408,0.195826731188591,44.0,20.3,211.35,95.58,174.967,211.35,0.305,0.566,29.99389839,96.7554692969689,88.6033940308795,69.0480514749255,1.317,18.2,0.2,18.9,3.7,1.41,2.29,0.33,28.46427345,28.46427345,86.4,86.4,5.752,0.6788659793814433,4.05689634340444,274.90689177774846,0.03498136503430329,Healthcare Resources,2,97.9764705882353,98.14666666666668,98.9,98.9,0.0
Argentina,2003,98.7,0.01465814,234.75,234.75,0.2,0.627,6.89451647,234.75,234.75,3.77215648,54.7124176,17.12602234,142.78991158,44.94412231,0.34346449,6.02857234386947,2.451,234.75,1.1000000238,5.674,96.0,0.647891739380323,33.0,74.08,0.216860190855361,42.0,20.0,234.75,102.93,174.324,234.75,234.75,0.593,28.24989319,96.9824166198558,89.0695626056267,70.5465458824676,1.348,17.4,68.7,20.2,4.3,0.59,2.94,0.61,16.4,23.4,84.5,84.5,5.674,1.2254545189401658,4.09744371674552,282.20189173938036,0.0293696122257721,Healthcare Resources,2,97.9764705882353,98.14666666666668,98.8,98.8,-0.0020222446916077
Argentina,2004,99.1,0.02900673,226.5167493798257,226.5167493798257,93.0,0.192,7.22868252,226.5167493798257,226.5167493798257,3.74438357,51.79897308,16.25901031,160.69074498,41.91094971,6.29007864,0.362685363487791,2.43,226.5167493798257,1.2,5.573,98.0,0.599970001499925,34.0,74.855,0.202415698102075,40.0,19.3,226.5167493798257,95.868,165.484,226.5167493798257,0.413,0.4854,27.62963104,97.2043461157274,89.535067661347,72.0433055381976,3.1857,16.7,93.5,28.6,3.9,1.35,16.9,4.7,12.6,19.3,79.9,79.9,5.573,2.6547500000000004,3.8222222325514443,265.8519700014999,0.03191235323564911,Healthcare Resources,2,97.9764705882353,98.14666666666668,98.9,98.9,0.0040526849037485
Argentina,2005,99.1,0.01975768,227.835,227.835,0.1,0.627,7.61078882,227.835,227.835,3.91339946,51.41910553,16.02175713,200.94817796,47.3978157,1.18307579,1.90648542957826,2.426,227.835,4.0,5.436,98.0,1.18248085507187,31.0,75.139,0.151582565788921,38.0,18.8,227.835,92.45,163.848,227.835,0.448,0.667,33.06813431,97.4211883068913,89.9997328171333,73.5383324002226,1.429,16.0,99.2,7.2,3.6,1.12,2.14,0.34,13.3,17.4,26.0,74.0,5.436,0.35725,4.344902360593944,261.08048085507187,0.033404827265345535,Healthcare Resources,2,98.9,98.14666666666668,98.96666666666664,98.95,0.0
Argentina,2006,99.4,0.01338378,221.3,221.3,8.4,0.614,7.64032793,221.3,221.3,4.01898909,52.60231018,15.09950352,221.3,47.07147217,0.32621667,0.692490669286637,2.4,221.3,1.0,5.28,91.0,0.871397884326997,28.0,75.433,0.148619122605288,44.0,18.3,221.3,90.894,159.537,221.3,0.295,0.705,32.41083908,97.6332141757066,90.463786071511,75.0316195859977,1.467,26.6,90.38,15.5,3.3,0.64,4.39,0.98,10.7,14.6,74.1,74.1,5.28,1.467,4.242074342481789,254.60239788432702,0.03452475341165838,Healthcare Resources,2,98.7,98.14666666666668,99.2,99.04,0.0030272452068618
Argentina,2007,99.4,0.01735669,237.0119942425,237.0119942425,0.8,0.614,7.83455086,237.0119942425,237.0119942425,4.25491619,54.30963898,14.39874649,237.0119942425,45.46093369,0.22942123,9.65645130316311,2.37,237.0119942425,1.0,5.1,91.0,1.64509980940917,30.0,75.006,0.151276926778675,41.0,18.8,237.0119942425,92.523,167.463,237.0119942425,237.0119942425,0.739,31.28629875,97.8403601049127,90.9270366712693,76.5141254695889,1.509,16.6,93.3,7.0,3.2,1.27,2.54,0.33,9.2,13.1,51.7,51.7,5.1,1.509,3.993374899094088,264.8310998094091,0.0330555037311067,Healthcare Resources,2,99.1,98.9,99.3,99.14,0.0
Argentina,2008,94.8,0.02163509,234.3186860425,234.3186860425,0.0,0.63,8.1826973,234.3186860425,234.3186860425,4.50854683,55.09854126,14.65606022,234.3186860425,43.9757576,0.92570257,0.205157137351399,2.341,234.3186860425,1.63,4.901,93.0,0.521433395574272,26.0,75.641,0.143873717000515,39.0,18.0,234.3186860425,88.91,157.517,234.3186860425,0.67,0.785,30.2619133,98.0428781125276,91.389714779665,77.9914043179559,1.561,15.4,73.6,30.7,3.2,0.45,20.01,3.11,7.1,10.8,95.8,95.8,4.901,0.9576687116564417,3.698280920155754,250.14843339557424,0.034921232438610755,Healthcare Resources,2,99.1,98.7,97.86666666666667,98.36,-0.0462776659959759
Argentina,2009,97.9,0.03708528,231.2848183675,231.2848183675,95.0,0.62,9.45599556,231.2848183675,231.2848183675,5.66982841,59.96014023,16.42263222,231.2848183675,39.75198364,0.28787005,8.10952417087294,2.344,231.2848183675,1.51,4.716,94.0,0.452264023871675,22.0,75.936,0.136866798223097,54.0,17.8,231.2848183675,87.333,152.466,231.2848183675,0.661,0.832,26.18709564,98.2407291145394,91.851632903701,79.4696185290125,1.616,26.3,94.51,0.055,3.4,0.54,4.5,1.01,5.7,10.6,86.3,86.3,4.716,1.0701986754966888,2.7693642064273556,243.65126402387168,0.04088463577827618,Healthcare Resources,2,99.4,99.1,97.36666666666667,98.12,0.0327004219409283
Argentina,2010,95.0,0.02510831,14.1294278660707,79.9626676608716,3.6,0.578,9.44546413,202.106732545,202.106732545,5.56834269,58.95255661,16.69264221,202.106732545,40.73146057,0.31598705,11.2597822482415,2.346,202.106732545,4.5,0.588557064533234,94.0,0.262773722627737,21.0,75.721,0.133364804388994,43.0,17.8,202.106732545,88.828,154.367,202.106732545,202.106732545,0.875,26.78010178,98.4340478989156,92.3128297975777,80.948383811599,1.664,53.2,97.0,12.6,3.6,0.62,3.45,0.47,5.1,9.2,39.0,76.0,4.532,0.36977777777777776,2.8352340775868257,247.05777372262773,0.04673502961063864,Healthcare Resources,2,99.4,99.1,95.90000000000002,97.3,-0.0296220633299285
Argentina,2011,97.1,0.02983253,212.6013216166874,212.6013216166874,80.0,0.504,9.41819859,212.6013216166874,5.5,5.68117285,60.32122803,16.27754211,212.6013216166874,39.09850693,0.58026612,12.028898180087,2.338,212.6013216166874,4.41,4.357,91.0,0.0,27.0,76.124,0.121706897154344,40.0,17.6,212.6013216166874,84.699,150.196,212.6013216166874,0.64,0.932,26.89295959,98.6218627766521,92.7707536939526,68.4689311357094,1.726,12.5,94.5,33.4,3.6,0.55,3.87,0.91,3.9,7.4,64.56,98.0,4.357,0.39138321995464853,2.8554249873807347,238.495,0.044299812053758894,Healthcare Resources,2,94.8,99.4,96.66666666666669,96.84,0.0221052631578946
Argentina,2012,98.2,0.02435402,208.5891432775,208.5891432775,0.8,0.71,9.82726669,208.5891432775,33.0,6.13485479,62.42686844,16.66110992,208.5891432775,37.0521431,0.52099103,17.8260908040988,2.33,208.5891432775,4.6,4.233,91.0,0.0,24.0,76.467,0.109135554937547,33.0,17.4,208.5891432775,79.569,148.625,208.5891432775,208.5891432775,0.994,26.08745956,98.8052936559107,93.2268007089789,68.6348998663311,1.785,25.2,98.1,13.6,3.4,0.92,26.2,3.9,3.2,6.5,85.45,51.2,4.233,0.3880434782608696,2.6545997359109017,231.594,0.047113030599709275,Healthcare Resources,2,97.9,99.4,96.76666666666668,96.6,0.0113285272914522
Argentina,2013,97.0,0.03883833,237.37725,237.37725,0.1,0.77,9.78097916,237.37725,237.37725,6.22042274,63.59713364,16.54238701,237.37725,35.95693207,0.44593182,99.0738748763183,2.322,237.37725,4.8,4.159,94.0,0.0,24.0,76.491,0.105080924551797,32.0,17.0,224.606,79.171,147.396,237.37725,0.29,4.2463,26.81741714,98.8641989604982,93.6231264544083,68.7981577440498,3.9385,11.4,95.4,30.0,3.1,0.54,3.74,0.92,3.0,6.0,31.93,99.4,4.159,0.8205208333333334,2.7417926877578584,229.66699999999997,0.041204366298792316,Healthcare Resources,2,95.0,94.8,97.43333333333334,97.04,-0.0122199592668025
Argentina,2014,99.6,0.03190604,205.928560445,205.928560445,65.0,0.71,9.67129993,205.928560445,47.0,6.3273077,65.42355347,16.28527832,205.928560445,34.04805756,0.52839446,66.4816302765479,2.312,205.928560445,4.86,4.112,94.0,0.0,25.0,76.755,0.101269701408944,47.0,16.4,205.928560445,78.091,142.238,205.928560445,205.928560445,1.116,27.04210854,98.9232479851466,94.0211238749445,68.9586879635525,1.93,11.3,90.3,22.3,2.8,0.68,4.38,1.17,3.6,7.0,10.47,79.1,4.112,0.397119341563786,2.7961193154724135,223.12900000000002,0.04696434486358214,Healthcare Resources,2,97.1,97.9,98.26666666666668,97.38,0.0268041237113401
Argentina,2015,99.6,0.0230072,15.4917818001276,78.2957693035364,61.0,0.0,10.22933674,207.26762379,207.26762379,6.82437325,66.71373749,16.49740791,207.26762379,33.00239944,0.28386176,99.6866070116261,2.301,207.26762379,4.97,4.081,94.0,0.0,26.0,76.76,0.0954094345400858,38.0,16.5,207.26762379,76.307,143.506,207.26762379,207.26762379,1.175,25.93237305,98.9823081880311,94.4204081447428,69.1169520348849,3.973,23.5,97.5,33.1,2.8,0.9,31.22,5.07,3.5,7.0,22.71,80.0,4.081,0.7993963782696177,2.5350981895625813,222.613,0.049353278398965916,Healthcare Resources,2,98.2,95.0,98.73333333333332,98.3,0.0
Argentina,2016,98.4,0.03173462,229.75,229.75,0.5,0.581,9.85558891,229.75,229.75,6.44487762,65.39312744,15.52159119,229.75,34.32503891,0.28183463,98.5130382907747,2.241,229.75,4.97,4.06,92.0,0.0,27.0,76.308,0.0976202220201663,32.0,16.8,197.06,79.285,147.558,229.75,229.75,2.573,27.00738144,99.0413737808333,94.8209556611028,69.2729452584781,3.987,30.3,97.2,12.7,3.0,0.29,8.19,2.23,4.3,7.3,34.74,87.0,4.06,0.8022132796780684,2.740311277857469,229.843,0.042897013754080525,Healthcare Resources,2,97.0,97.1,99.2,98.56,-0.0120481927710842
Argentina,2017,93.9,0.00970424,235.0,235.0,0.3,0.72,10.23174763,235.0,235.0,6.59566355,64.46273041,16.03947067,235.0,35.0945549,0.44271711,99.337793264249,2.168,235.0,5.02,0.611,86.0,0.0,27.0,76.833,0.0927831201719802,44.0,16.2,196.146,75.849,140.418,235.0,235.0,2.593,21.28657913,96.5273645492207,90.4225796256359,69.4262206290915,3.979,25.7,93.8,21.3,3.4,1.57,9.57,2.54,2.9,6.1,142.4,79.0,4.027,0.7926294820717132,2.0804441137295724,219.66700000000003,0.04353935161702127,Healthcare Resources,2,99.6,98.2,97.3,97.7,-0.0457317073170732
Argentina,2018,99.5,0.69,209.3795,209.3795,59.0,0.72,10.29146862,209.3795,59.0,6.03072071,58.59922409,15.48355103,209.3795,41.12049103,0.28029117,98.5029112324986,2.039,209.3795,3.71,0.61736673116684,86.0,0.0,27.0,76.999,0.0706152065871151,59.0,16.1,194.728,73.538,138.893,209.3795,1.182,1.827,25.13258934,96.739501221738,91.2877514825982,69.5767777711375,2.202,32.0,0.15,8.7,3.5,0.37,4.74,0.91,3.7,6.8,50.05,85.1,3.994,0.5935309973045823,2.442079966231292,215.93099999999998,0.049152226555130754,Healthcare Resources,2,99.6,97.0,97.26666666666668,98.2,0.0596379126730564
