country_name,year,series_name,value,category,income_group_numeric,lag3,lag5,rolling3,rolling5,growth_rate,doctor_bed_ratio,oop_exp_burden,disease_burden_index,health_exp_gdp
Afghanistan,2002,Births attended by skilled health staff (% of total),39.1395407060698,Healthcare Resources,1,19.92818763679781,18.946549350769104,85.0,85.0,0.0,0.07435897435897436,9.040778262397135,551.6957457037489,0.0524632825
Afghanistan,2003,Births attended by skilled health staff (% of total),4.443798184447138,Healthcare Resources,1,23.8527209414264,18.946549350769104,20.6684806276176,34.17163256485584,-0.4004876829307819,0.06923076923076922,9.626071279990954,579.1889389885515,0.04705925489473684
Afghanistan,2004,Births attended by skilled health staff (% of total),2.79398630153134,Healthcare Resources,1,1.15839757926285,23.8527209414264,2.905598386175233,4.83503854755771,4.524873423917772,0.06923076923076922,8.617812661103368,528.3586573639883,0.0467070170952381
Afghanistan,2005,Births attended by skilled health staff (% of total),8.45605635091197,Healthcare Resources,1,1.59198173537512,1.15839757926285,9.761321156916749,7.455189041225073,15.394660453720618,0.0761904761904762,7.938057064390124,518.2812545235128,0.04366444541005552
Afghanistan,2006,Births attended by skilled health staff (% of total),7.393209526506907,Healthcare Resources,1,2.57474180121596,1.59198173537512,8.016494534143973,10.544845080729576,6.3405418714506405,0.3952380952380953,7.23210672124088,495.48981295970583,0.04800165178490736
Afghanistan,2007,Births attended by skilled health staff (% of total),28.255321017710255,Healthcare Resources,1,3.55761270200921,2.57474180121596,35.50507513467281,25.794567621205527,26.94008463705521,0.43333333333333335,7.892231357348802,524.9559900770495,0.04178976073196525
Afghanistan,2008,Births attended by skilled health staff (% of total),10.14245183365224,Healthcare Resources,1,4.54042802361367,3.55761270200921,11.026952015742449,27.4042568141682,4.285845271675225,0.4357142857142857,7.351769337493044,513.4840652616675,0.043771564501431645
Afghanistan,2009,Births attended by skilled health staff (% of total),29.35467323186236,Healthcare Resources,1,5.52326911153632,4.54042802361367,36.31551274102421,27.69396146692179,16.72500995751205,0.5238095238095238,7.412470191168972,497.1750342059896,0.04245193108351329
Afghanistan,2010,Births attended by skilled health staff (% of total),14.191845821521179,Healthcare Resources,1,6.50623097581648,5.52326911153632,15.770820650544318,30.343738585489888,4.271869401423398,0.5697674418604651,9.218165422284681,437.03041234177596,0.0424017128083149
Afghanistan,2011,Births attended by skilled health staff (% of total),16.004037473667598,Healthcare Resources,1,7.48912776202824,6.50623097581648,17.85941850801883,19.073476657216943,4.154138269040048,0.5755555555555556,8.555940416302803,459.5467794312503,0.040272128625036555
Afghanistan,2012,Births attended by skilled health staff (% of total),17.066327482822842,Healthcare Resources,1,8.47204996489013,7.48912776202824,18.948033309926757,20.78322997893408,3.709603952449948,0.5255319148936171,9.432014111072599,446.05878939498143,0.03785992173856274
Afghanistan,2013,Births attended by skilled health staff (% of total),19.978560449001,Healthcare Resources,1,9.45510331043046,8.47204996489013,22.50340220695364,23.37306198625827,4.140081330088334,0.6326086956521738,8.181711320259279,483.13111401190974,0.03709691838623962
Afghanistan,2014,Births attended by skilled health staff (% of total),19.867144097811202,Healthcare Resources,1,10.438080598668,9.45510331043046,22.02538706577867,25.0228483592008,3.3302980440453736,0.6608695652173913,7.666791604423287,443.79166393544097,0.04627273744549388
Afghanistan,2015,Births attended by skilled health staff (% of total),21.932280837235524,Healthcare Resources,1,11.4228587970816,10.438080598668,24.448572531387736,25.99371527824896,3.420959840009764,0.6613636363636363,7.756516308979268,448.66533409073367,0.04875507059529262
Afghanistan,2016,Births attended by skilled health staff (% of total),16.973918512678374,Healthcare Resources,1,12.4097077829807,11.4228587970816,17.506471855320466,23.08582466978842,1.2321234701423975,0.6311111111111111,6.428375440002567,481.7638656915167,0.051441088835690964
Afghanistan,2017,Births attended by skilled health staff (% of total),24.142347931214026,Healthcare Resources,1,13.3985580169045,12.4097077829807,26.732372011269664,24.2591348101427,2.985503509603575,0.5833333333333334,5.980799896984166,481.95125644069356,0.053705605021276595
Afghanistan,2018,Births attended by skilled health staff (% of total),26.237693211657376,Healthcare Resources,1,14.3897972416187,13.3985580169045,29.19319816107913,31.073878344971217,3.0862285279417616,0.7599999999999999,5.364637913950573,447.6288423689081,0.06785964647923984
Afghanistan,2019,Births attended by skilled health staff (% of total),24.734983993745324,Healthcare Resources,1,15.3835909488765,14.3897972416187,26.855727299251,30.9501545693259,2.2372155607554687,0.5631578947368421,5.179469392076982,357.2989313098659,0.09327295461347682
Afghanistan,2020,Births attended by skilled health staff (% of total),28.484435044311297,Healthcare Resources,1,16.3799786583271,15.3835909488765,31.519985772218064,32.147987194996254,2.7728986886428384,0.7470588235294118,4.816262594744402,482.1507000200335,0.06582472221692527
Afghanistan,2021,Births attended by skilled health staff (% of total),37.81116938586385,Healthcare Resources,1,17.3792467257484,16.3799786583271,43.61949781716559,42.00754803544904,4.529583733777256,1.0972222222222223,3.5373936621601643,415.4288413147518,0.11494822996123535
Argentina,2002,Births attended by skilled health staff (% of total),98.9,Healthcare Resources,2,97.9764705882353,98.14666666666668,98.9,98.9,0.0,0.6788659793814433,4.05689634340444,274.90689177774846,0.03498136503430329
Argentina,2003,Births attended by skilled health staff (% of total),98.7,Healthcare Resources,2,97.9764705882353,98.14666666666668,98.8,98.8,-0.0020222446916077,1.2254545189401658,4.09744371674552,282.20189173938036,0.0293696122257721
Argentina,2004,Births attended by skilled health staff (% of total),99.1,Healthcare Resources,2,97.9764705882353,98.14666666666668,98.9,98.9,0.0040526849037485,2.6547500000000004,3.8222222325514443,265.8519700014999,0.03191235323564911
Argentina,2005,Births attended by skilled health staff (% of total),99.1,Healthcare Resources,2,98.9,98.14666666666668,98.96666666666664,98.95,0.0,0.35725,4.344902360593944,261.08048085507187,0.033404827265345535
Argentina,2006,Births attended by skilled health staff (% of total),99.4,Healthcare Resources,2,98.7,98.14666666666668,99.2,99.04,0.0030272452068618,1.467,4.242074342481789,254.60239788432702,0.03452475341165838
Argentina,2007,Births attended by skilled health staff (% of total),99.4,Healthcare Resources,2,99.1,98.9,99.3,99.14,0.0,1.509,3.993374899094088,264.8310998094091,0.0330555037311067
Argentina,2008,Births attended by skilled health staff (% of total),94.8,Healthcare Resources,2,99.1,98.7,97.86666666666667,98.36,-0.0462776659959759,0.9576687116564417,3.698280920155754,250.14843339557424,0.034921232438610755
Argentina,2009,Births attended by skilled health staff (% of total),97.9,Healthcare Resources,2,99.4,99.1,97.36666666666667,98.12,0.0327004219409283,1.0701986754966888,2.7693642064273556,243.65126402387168,0.04088463577827618
Argentina,2010,Births attended by skilled health staff (% of total),95.0,Healthcare Resources,2,99.4,99.1,95.90000000000002,97.3,-0.0296220633299285,0.36977777777777776,2.8352340775868257,247.05777372262773,0.04673502961063864
Argentina,2011,Births attended by skilled health staff (% of total),97.1,Healthcare Resources,2,94.8,99.4,96.66666666666669,96.84,0.0221052631578946,0.39138321995464853,2.8554249873807347,238.495,0.044299812053758894
Argentina,2012,Births attended by skilled health staff (% of total),98.2,Healthcare Resources,2,97.9,99.4,96.76666666666668,96.6,0.0113285272914522,0.3880434782608696,2.6545997359109017,231.594,0.047113030599709275
Argentina,2013,Births attended by skilled health staff (% of total),97.0,Healthcare Resources,2,95.0,94.8,97.43333333333334,97.04,-0.0122199592668025,0.8205208333333334,2.7417926877578584,229.66699999999997,0.041204366298792316
Argentina,2014,Births attended by skilled health staff (% of total),99.6,Healthcare Resources,2,97.1,97.9,98.26666666666668,97.38,0.0268041237113401,0.397119341563786,2.7961193154724135,223.12900000000002,0.04696434486358214
Argentina,2015,Births attended by skilled health staff (% of total),99.6,Healthcare Resources,2,98.2,95.0,98.73333333333332,98.3,0.0,0.7993963782696177,2.5350981895625813,222.613,0.049353278398965916
Argentina,2016,Births attended by skilled health staff (% of total),98.4,Healthcare Resources,2,97.0,97.1,99.2,98.56,-0.0120481927710842,0.8022132796780684,2.740311277857469,229.843,0.042897013754080525
Argentina,2017,Births attended by skilled health staff (% of total),93.9,Healthcare Resources,2,99.6,98.2,97.3,97.7,-0.0457317073170732,0.7926294820717132,2.0804441137295724,219.66700000000003,0.04353935161702127
Argentina,2018,Births attended by skilled health staff (% of total),99.5,Healthcare Resources,2,99.6,97.0,97.26666666666668,98.2,0.0596379126730564,0.5935309973045823,2.442079966231292,215.93099999999998,0.049152226555130754
Argentina,2019,Births attended by skilled health staff (% of total),99.6,Healthcare Resources,2,98.4,99.6,97.66666666666669,98.2,0.0010050251256281,1.0966307277628033,2.3841499995287267,210.233,0.06315295988282288
Argentina,2020,Births attended by skilled health staff (% of total),98.8,Healthcare Resources,2,93.9,99.6,99.3,98.04,-0.0080321285140562,1.2171874999999999,2.1027116865076123,238.728,0.0438461652354286
Argentina,2021,Births attended by skilled health staff (% of total),97.1,Healthcare Resources,2,99.5,98.4,98.5,97.78,-0.0172064777327936,0.707185628742515,2.3037100040238827,241.416,0.05112757739856497
Australia,2002,Births attended by skilled health staff (% of total),99.3,Healthcare Resources,3,99.17058823529412,99.18666666666668,99.3,99.3,0.0,0.650253807106599,2.529117308898245,234.36,0.03726647877927608
Australia,2003,Births attended by skilled health staff (% of total),99.3,Healthcare Resources,3,99.17058823529412,99.18666666666668,99.3,99.3,0.0,0.66272040302267,2.429628107472494,238.258,0.03357134078807242
Australia,2004,Births attended by skilled health staff (% of total),99.3,Healthcare Resources,3,99.17058823529412,99.18666666666668,99.3,99.3,0.0,0.677,2.376467525559999,227.34,0.035701932603842405
Australia,2005,Births attended by skilled health staff (% of total),99.4,Healthcare Resources,3,99.3,99.18666666666668,99.33333333333331,99.325,0.0010070493454179,0.7128205128205128,2.4645284217838945,230.542,0.0349827441789014
Australia,2006,Births attended by skilled health staff (% of total),99.3,Healthcare Resources,3,99.3,99.18666666666668,99.33333333333331,99.32,-0.0010060362173038,0.7250000000000001,2.475787571099066,232.68,0.03604620225937641
Australia,2007,Births attended by skilled health staff (% of total),99.2,Healthcare Resources,3,99.3,99.3,99.3,99.3,-0.0010070493454178,0.6189300411522634,2.3591113819635186,232.338,0.033985474219327995
Australia,2008,Births attended by skilled health staff (% of total),99.1,Healthcare Resources,3,99.4,99.3,99.2,99.26,-0.0010080645161291,0.7900523560209424,2.3084812260798224,228.147,0.03520227733141139
Australia,2009,Births attended by skilled health staff (% of total),99.1,Healthcare Resources,3,99.3,99.3,99.13333333333333,99.22,0.0,0.8256613756613757,2.2297747892414503,229.178,0.03694465910176101
Australia,2010,Births attended by skilled health staff (% of total),99.1,Healthcare Resources,3,99.2,99.4,99.1,99.16,0.0,0.8899470899470899,2.345449499311637,223.838,0.04166242511552746
Australia,2011,Births attended by skilled health staff (% of total),99.1,Healthcare Resources,3,99.1,99.3,99.1,99.12,0.0,0.8767195767195768,2.2456920742505937,223.85000000000002,0.04015708733642173
Australia,2012,Births attended by skilled health staff (% of total),99.2,Healthcare Resources,3,99.1,99.2,99.13333333333333,99.12,0.0010090817356207,0.8829333333333333,2.2980207110298285,220.715,0.041586867819192505
Australia,2013,Births attended by skilled health staff (% of total),99.0,Healthcare Resources,3,99.1,99.1,99.09999999999998,99.1,-0.0020161290322581,0.902139037433155,2.2314986530058634,221.034,0.03686363145583665
Australia,2014,Births attended by skilled health staff (% of total),99.8,Healthcare Resources,3,99.1,99.1,99.33333333333331,99.24,0.0080808080808081,0.9102902374670185,1.8149481297524872,222.276,0.04775220493335295
Australia,2015,Births attended by skilled health staff (% of total),98.8,Healthcare Resources,3,99.2,99.1,99.2,99.18,-0.0100200400801603,0.9175392670157069,1.689397418477078,224.098,0.04912614147743832
Australia,2016,Births attended by skilled health staff (% of total),98.8,Healthcare Resources,3,99.0,99.1,99.13333333333333,99.12,0.0,0.9315104166666667,1.67906044716762,221.386,0.04392986276387377
Australia,2017,Births attended by skilled health staff (% of total),99.4,Healthcare Resources,3,99.8,99.2,99.0,99.16,0.0060728744939271,1.021388888888889,1.6402867808717703,222.424,0.04307580093617021
Australia,2018,Births attended by skilled health staff (% of total),98.7,Healthcare Resources,3,98.8,99.0,98.96666666666664,99.1,-0.0070422535211267,1.0614730878186969,1.6147838806103283,216.68200000000002,0.0480453869170573
Australia,2019,Births attended by skilled health staff (% of total),98.8,Healthcare Resources,3,98.8,99.8,98.96666666666664,98.9,0.0010131712259371,1.1028818443804034,1.4417278122685377,218.084,0.0642706028751802
Australia,2020,Births attended by skilled health staff (% of total),96.0,Healthcare Resources,3,99.4,98.8,97.83333333333331,98.34,-0.0283400809716598,1.2064705882352942,1.3958265454461587,208.17000000000002,0.045273044627931074
Australia,2021,Births attended by skilled health staff (% of total),99.2,Healthcare Resources,3,98.7,98.8,98.0,98.42,0.0333333333333334,0.02721522018801445,1.3112144596359376,185.18,0.055523889680084385
Bangladesh,2002,Births attended by skilled health staff (% of total),85.0,Healthcare Resources,1,36.6,33.44666666666667,85.0,85.0,0.0,0.08529411764705883,32.53866099062964,362.8915919235947,0.009151507357463923
Bangladesh,2003,Births attended by skilled health staff (% of total),13.9,Healthcare Resources,1,36.6,33.44666666666667,49.45,49.45,-0.8364705882352941,0.6871794871794872,32.12341282558557,360.4066020619965,0.008355791182108626
Bangladesh,2004,Births attended by skilled health staff (% of total),13.2,Healthcare Resources,1,36.6,33.44666666666667,37.36666666666667,37.36666666666667,-0.0503597122302158,0.7102564102564103,31.570785727447443,356.0326306591952,0.008822937577339244
Bangladesh,2005,Births attended by skilled health staff (% of total),26.1,Healthcare Resources,1,85.0,33.44666666666667,17.733333333333334,34.55,0.9772727272727276,1.0133333333333334,31.758915353430467,358.254583828619,0.009036097131696183
Bangladesh,2006,Births attended by skilled health staff (% of total),20.1,Healthcare Resources,1,13.9,33.44666666666667,19.8,31.660000000000004,-0.2298850574712643,0.7452380952380953,31.160184293899437,360.89393884554863,0.009518598373248982
Bangladesh,2007,Births attended by skilled health staff (% of total),18.0,Healthcare Resources,1,13.2,85.0,21.4,18.26,-0.1044776119402985,0.9055555555555557,30.567358490099696,382.07378694372005,0.009166982949297521
Bangladesh,2008,Births attended by skilled health staff (% of total),24.0,Healthcare Resources,1,26.1,13.9,20.7,20.28,0.3333333333333332,0.8921052631578947,32.01402524144363,375.1794743134484,0.009042336809688753
Bangladesh,2009,Births attended by skilled health staff (% of total),24.4,Healthcare Resources,1,20.1,13.2,22.133333333333336,22.520000000000003,0.0166666666666666,0.706,31.120805794366618,366.868025499425,0.009439517325045423
Bangladesh,2010,Births attended by skilled health staff (% of total),26.5,Healthcare Resources,1,18.0,26.1,24.96666666666667,22.6,0.0860655737704918,0.6581818181818181,29.699684543783466,336.87781350638824,0.011321130232465408
Bangladesh,2011,Births attended by skilled health staff (% of total),31.7,Healthcare Resources,1,24.0,20.1,27.53333333333333,24.92,0.1962264150943395,0.6945454545454545,28.83706459261026,337.00139058370564,0.011120256741689191
Bangladesh,2012,Births attended by skilled health staff (% of total),39.9,Healthcare Resources,1,24.4,18.0,32.7,29.3,0.2586750788643532,0.6301587301587301,29.00830446957434,319.5152164535833,0.011284326034498351
Bangladesh,2013,Births attended by skilled health staff (% of total),36.5,Healthcare Resources,1,26.5,24.0,36.03333333333333,31.8,-0.0852130325814536,0.7084745762711865,30.326480946709466,323.21226814646957,0.00967129183609634
Bangladesh,2014,Births attended by skilled health staff (% of total),42.1,Healthcare Resources,1,31.7,24.4,39.5,35.34,0.1534246575342466,0.8066666666666666,31.046037642391575,316.86900591224804,0.011067681311785416
Bangladesh,2015,Births attended by skilled health staff (% of total),50.5,Healthcare Resources,1,39.9,26.5,43.03333333333334,40.14,0.1995249406175772,0.6246753246753246,31.9861828852786,306.54470121662285,0.010962527279717022
Bangladesh,2016,Births attended by skilled health staff (% of total),49.8,Healthcare Resources,1,36.5,31.7,47.46666666666667,43.76,-0.0138613861386138,0.615,29.92193718684059,293.98629233987754,0.010399922176278564
Bangladesh,2017,Births attended by skilled health staff (% of total),67.8,Healthcare Resources,1,42.1,39.9,56.03333333333334,49.34,0.3614457831325302,0.6305882352941177,29.608644883555577,280.13755626981396,0.010073199191489362
Bangladesh,2018,Births attended by skilled health staff (% of total),52.7,Healthcare Resources,1,50.5,36.5,56.76666666666667,52.58,-0.2227138643067846,0.6511363636363636,30.514782528895555,262.9607673398501,0.011062317132288498
Bangladesh,2019,Births attended by skilled health staff (% of total),59.0,Healthcare Resources,1,49.8,42.1,59.833333333333336,55.96,0.1195445920303603,0.7125,31.914197208915105,260.7516044218865,0.01419800272727077
Bangladesh,2020,Births attended by skilled health staff (% of total),61.8,Healthcare Resources,1,67.8,50.5,57.833333333333336,58.220000000000006,0.0474576271186439,1.9294117647058824,32.59081252099464,285.8431677568218,0.009621985427008978
Bangladesh,2021,Births attended by skilled health staff (% of total),96.1,Healthcare Resources,1,52.7,49.8,72.3,67.47999999999999,0.5550161812297734,1.8611111111111114,30.86242200725518,296.66268378300435,0.01245396444076455
Brazil,2002,Births attended by skilled health staff (% of total),98.5,Healthcare Resources,2,98.52941176470588,98.5,98.5,98.5,0.0,1.255078125,4.186126413056532,347.0365178284973,0.041149135793707124
Brazil,2003,Births attended by skilled health staff (% of total),98.4,Healthcare Resources,2,98.52941176470588,98.5,98.45,98.45,-0.0010152284263958,1.3679166666666667,4.331894725276776,358.49312914584857,0.034883895250266236
Brazil,2004,Births attended by skilled health staff (% of total),98.6,Healthcare Resources,2,98.52941176470588,98.5,98.5,98.5,0.0020325203252031,1.1196013289036546,4.352761329195087,351.81023031541866,0.035868958530638484
Brazil,2005,Births attended by skilled health staff (% of total),98.6,Healthcare Resources,2,98.5,98.5,98.53333333333336,98.525,0.0,1.3788,4.464800469898955,341.8026646210981,0.035268486492417754
Brazil,2006,Births attended by skilled health staff (% of total),97.0,Healthcare Resources,2,98.4,98.5,98.06666666666666,98.22,-0.0162271805273832,1.4424489795918365,4.166453840475449,334.7346436434766,0.03727756470854044
Brazil,2007,Births attended by skilled health staff (% of total),98.6,Healthcare Resources,2,98.6,98.5,98.06666666666666,98.24,0.0164948453608246,1.4655870445344128,4.034967853899325,326.30071553932925,0.03460512593977948
Brazil,2008,Births attended by skilled health staff (% of total),98.8,Healthcare Resources,2,98.6,98.4,98.13333333333333,98.32,0.0020283975659229,1.4315175097276265,3.855073560029697,313.0917848298037,0.034189696798431764
Brazil,2009,Births attended by skilled health staff (% of total),98.9,Healthcare Resources,2,97.0,98.6,98.76666666666668,98.38,0.001012145748988,1.4705882352941178,3.717813541337849,306.82424664624966,0.03629639424348672
Brazil,2010,Births attended by skilled health staff (% of total),98.9,Healthcare Resources,2,98.6,98.6,98.86666666666667,98.44,0.0,1.4929411764705882,3.69850093920818,303.319906370982,0.03931173400287876
Brazil,2011,Births attended by skilled health staff (% of total),99.0,Healthcare Resources,2,98.8,97.0,98.93333333333334,98.84,0.0010111223458038,0.7342629482071714,3.7620525916921106,296.6047215647446,0.03663284527479012
Brazil,2012,Births attended by skilled health staff (% of total),99.0,Healthcare Resources,2,98.9,98.6,98.96666666666668,98.92,0.0,1.6008097165991901,3.8366833466357697,291.32872829360906,0.037089069538522354
Brazil,2013,Births attended by skilled health staff (% of total),98.0,Healthcare Resources,2,98.9,98.8,98.66666666666669,98.76,-0.01010101010101,0.7657142857142856,3.5324653433863364,280.75038294568895,0.03360305842282696
Brazil,2014,Births attended by skilled health staff (% of total),98.4,Healthcare Resources,2,99.0,98.9,98.46666666666664,98.66,0.0040816326530612,1.6758196721311478,3.3562130438529847,270.02341423612455,0.04077356458888347
Brazil,2015,Births attended by skilled health staff (% of total),98.2,Healthcare Resources,2,99.0,98.9,98.2,98.52,-0.0020325203252032,1.7680851063829788,2.773209985743156,269.58341252752547,0.042984522556338806
Brazil,2016,Births attended by skilled health staff (% of total),98.6,Healthcare Resources,2,98.0,99.0,98.4,98.44,0.0040733197556006,1.8193965517241382,2.663380141316882,266.0859427450072,0.03990866128400435
Brazil,2017,Births attended by skilled health staff (% of total),98.7,Healthcare Resources,2,98.4,99.0,98.5,98.38,0.0010141987829614,0.9382608695652175,2.5833904911437213,258.2482590619221,0.04030318565957447
Brazil,2018,Births attended by skilled health staff (% of total),98.8,Healthcare Resources,2,98.2,98.0,98.7,98.54,0.0010131712259371,1.9146017699115045,2.62292123187119,250.7557721131756,0.0452038059599913
Brazil,2019,Births attended by skilled health staff (% of total),98.4,Healthcare Resources,2,98.6,98.4,98.63333333333333,98.54,-0.0040485829959513,1.028125,2.587744414097176,241.29129541820052,0.06046474872557147
Brazil,2020,Births attended by skilled health staff (% of total),98.4,Healthcare Resources,2,98.7,98.2,98.53333333333336,98.58,0.0,2.906172839506173,2.2363270170626306,292.39730878850315,0.04314838542361893
Brazil,2021,Births attended by skilled health staff (% of total),99.2,Healthcare Resources,2,98.8,98.6,98.66666666666669,98.7,0.0081300813008129,0.8707317073170732,2.290235580679574,319.0555437887222,0.052085567051694946
Canada,2002,Births attended by skilled health staff (% of total),99.3,Healthcare Resources,3,98.5058823529412,98.58,99.3,99.3,0.0,0.5196986301369864,1.7961917011908597,159.37010319322943,0.04190539252424888
Canada,2003,Births attended by skilled health staff (% of total),98.9,Healthcare Resources,3,98.5058823529412,98.58,99.1,99.1,-0.0040281973816715,0.4511428571428571,1.6925587506009179,158.10288613673796,0.03838509669861555
Canada,2004,Births attended by skilled health staff (% of total),99.0,Healthcare Resources,3,98.5058823529412,98.58,99.06666666666666,99.06666666666666,0.0010111223458038,0.5514825581395348,1.686233739104844,154.51761225193502,0.04002477231737756
Canada,2005,Births attended by skilled health staff (% of total),98.8,Healthcare Resources,3,99.3,98.58,98.9,99.0,-0.002020202020202,0.5277419354838709,1.7008968465724004,154.3633799932583,0.03965767379902122
Canada,2006,Births attended by skilled health staff (% of total),100.0,Healthcare Resources,3,98.9,98.58,99.26666666666668,99.2,0.0121457489878542,0.6319867549668874,1.6989313085056699,150.79878981725335,0.04221465002259376
Canada,2007,Births attended by skilled health staff (% of total),98.8,Healthcare Resources,3,99.0,99.3,99.2,99.1,-0.012,0.5898989898989898,1.6510131392311986,150.39076544701405,0.03985199660543715
Canada,2008,Births attended by skilled health staff (% of total),98.7,Healthcare Resources,3,98.8,98.9,99.16666666666669,99.06,-0.0010121457489877,0.6873684210526316,1.6116791265051043,148.6387634105817,0.041002063609461396
Canada,2009,Births attended by skilled health staff (% of total),98.6,Healthcare Resources,3,100.0,99.0,98.7,98.98,-0.0010131712259372,0.6935943060498221,1.4279178487157527,145.30102748943668,0.046100121163414214
Canada,2010,Births attended by skilled health staff (% of total),98.5,Healthcare Resources,3,98.8,98.8,98.59999999999998,98.92,-0.0010141987829613,0.7306093189964158,1.465608197210272,140.92980264285413,0.05282413873878701
Canada,2011,Births attended by skilled health staff (% of total),98.4,Healthcare Resources,3,98.7,100.0,98.5,98.6,-0.0010152284263958,0.7364285714285714,1.464162201114221,138.23372167131382,0.04882146964595961
Canada,2012,Births attended by skilled health staff (% of total),98.1,Healthcare Resources,3,98.6,98.8,98.33333333333331,98.46,-0.0030487804878049,0.8588530465949821,1.4302957240587726,137.50340113608365,0.050384765548503296
Canada,2013,Births attended by skilled health staff (% of total),98.0,Healthcare Resources,3,98.5,98.7,98.16666666666669,98.32,-0.0010193679918449,0.9010661764705881,1.401581916993119,134.79221404384245,0.04386161622480672
Canada,2014,Births attended by skilled health staff (% of total),97.9,Healthcare Resources,3,98.4,98.6,98.0,98.18,-0.0010204081632652,0.9313805970149254,1.437344928224538,135.4933862912302,0.049811707603033745
Canada,2015,Births attended by skilled health staff (% of total),97.9,Healthcare Resources,3,98.1,98.5,97.93333333333334,98.06,0.0,0.9690076335877863,1.3720297082037527,134.61464953910905,0.05181077899981265
Canada,2016,Births attended by skilled health staff (% of total),97.8,Healthcare Resources,3,98.0,98.4,97.86666666666667,97.94,-0.0010214504596527,0.8886538461538462,1.417587526789975,137.05160874661513,0.04801708465723613
Canada,2017,Births attended by skilled health staff (% of total),97.9,Healthcare Resources,3,97.9,98.1,97.86666666666667,97.9,0.0010224948875257,1.031699604743083,1.4535351918589698,139.93491583204235,0.04640983421276596
Canada,2018,Births attended by skilled health staff (% of total),98.0,Healthcare Resources,3,97.9,98.0,97.9,97.9,0.0010214504596526,0.9484374999999999,1.4299835760551423,139.70249791409978,0.052084492846720905
Canada,2019,Births attended by skilled health staff (% of total),98.0,Healthcare Resources,3,97.8,97.9,97.96666666666664,97.92,0.0,0.9624505928853756,1.4039608814804034,135.0367463567906,0.06923392981039526
Canada,2020,Births attended by skilled health staff (% of total),98.0,Healthcare Resources,3,97.9,97.9,98.0,97.94,0.0,0.9503906249999999,1.0568315970992237,150.72809518980867,0.05523717913676534
Canada,2021,Births attended by skilled health staff (% of total),99.2,Healthcare Resources,3,98.0,97.8,98.40000000000002,98.22,0.0122448979591835,0.19325490196078432,1.1369638827694981,157.94652143554674,0.06495267970464752
Colombia,2002,Births attended by skilled health staff (% of total),94.5,Healthcare Resources,2,97.0764705882353,96.84,94.5,94.5,0.0,0.6788659793814433,2.004126623148704,348.458980199017,0.02712545990063875
Colombia,2003,Births attended by skilled health staff (% of total),95.0,Healthcare Resources,2,97.0764705882353,96.84,94.75,94.75,0.0052910052910053,1.2254545189401658,1.4898539510740025,340.67617210045455,0.02460087092651757
Colombia,2004,Births attended by skilled health staff (% of total),95.6,Healthcare Resources,2,97.0764705882353,96.84,95.03333333333336,95.03333333333336,0.006315789473684,1.1558333333333335,2.372613796430833,325.961735138295,0.025600407589622908
Colombia,2005,Births attended by skilled health staff (% of total),90.7,Healthcare Resources,2,94.5,96.84,93.76666666666668,93.95,-0.0512552301255229,0.7442708333333334,2.704409634532649,313.1863298799984,0.026629382184475605
Colombia,2006,Births attended by skilled health staff (% of total),97.1,Healthcare Resources,2,95.0,96.84,94.46666666666664,94.58,0.0705622932745313,1.467,2.8306528571618745,304.5585152131677,0.02862840659737912
Colombia,2007,Births attended by skilled health staff (% of total),97.8,Healthcare Resources,2,95.6,94.5,95.2,95.24,0.007209062821833,1.509,2.965410360217826,297.533979012988,0.027386890907127166
Colombia,2008,Births attended by skilled health staff (% of total),98.1,Healthcare Resources,2,90.7,95.0,97.66666666666669,95.86,0.0030674846625766,0.9576687116564417,3.047791238575718,280.9713843133867,0.029199217508240182
Colombia,2009,Births attended by skilled health staff (% of total),98.6,Healthcare Resources,2,97.1,95.6,98.16666666666669,96.46,0.0050968399592252,1.0701986754966888,2.4639172428066622,270.90986812983067,0.03161186778970783
Colombia,2010,Births attended by skilled health staff (% of total),94.8,Healthcare Resources,2,97.8,90.7,97.16666666666669,97.28,-0.0385395537525354,1.1019867549668874,2.4045863970279666,270.6360398043185,0.03498795597235011
Colombia,2011,Births attended by skilled health staff (% of total),99.2,Healthcare Resources,2,98.1,97.1,97.53333333333336,97.7,0.0464135021097047,1.1583892617449665,2.258705211665761,255.87420247909046,0.03189428865463726
Colombia,2012,Births attended by skilled health staff (% of total),98.7,Healthcare Resources,2,98.6,97.8,97.56666666666666,97.88,-0.0050403225806451,1.1743421052631577,2.6472663792350937,248.16184593719527,0.03234116562349233
Colombia,2013,Births attended by skilled health staff (% of total),98.7,Healthcare Resources,2,94.8,98.1,98.86666666666667,98.0,0.0,1.1727848101265823,2.444393738694309,240.87637598975596,0.029561554529762224
Colombia,2014,Births attended by skilled health staff (% of total),98.9,Healthcare Resources,2,99.2,98.6,98.76666666666668,98.06,0.0020263424518744,1.1840490797546013,2.265247688845824,234.0170795875375,0.03489332453192734
Colombia,2015,Births attended by skilled health staff (% of total),99.0,Healthcare Resources,2,98.7,94.8,98.86666666666667,98.9,0.0010111223458038,1.2066666666666668,2.0470904394116443,232.59789242660636,0.03629792913350792
Colombia,2016,Births attended by skilled health staff (% of total),95.9,Healthcare Resources,2,98.7,99.2,97.93333333333334,98.24,-0.0313131313131312,1.2029239766081872,2.0730124938071213,232.27393269195198,0.03277984927094668
